id,pi_sog,pi_stw,true_wind_dir,true_wind_speed,relative_wind_speed,relative_wind_direction,caa,corrected_power,rw,ref_speed,imo,vessel,id_vessel,gid,voyage,corrected_date,report_date_time,report_date_time_offset,report_type,status,lat,long,latitude,longitude,me_foc,cargo_total,total_steaming_time,me_fuel_only_steaming_time,miles_by_gps,oil_cyl,speed_by_log,speed_by_gps,rpm,slip,wind_direction,wind_speed,draft_aft,draft_fwd,displacement,course_at_sea,wave_height,sea_direction,cargo_total_teu,ambient_temp,sw_temp,miles_by_speed_log,eta_port_code,eta_date_time,eta_date_time_offset,eta_port,time_change,time_sea,temp_min,temp_max,requested_speed,rem_dist_to_pilot,rem_time_to_pilot,total_unplnd_stpge_tech,total_unplnd_stpge_ope_wx,reefers_positive_plugged,reefers_negative_plugged,me_total_revs_counter,port_code,port,aux_blowers_on,hold_ventilation_on,since_date_time,since_date_time_offset,time_hrs_anchor,time_hrs_drift,reason,type_of_delay,etb_date_time,etb_date_time_offset,pilot_date_time,pilot_date_time_offset,time_manoeuvring,tug_arr,tug_shift,etd_date_time,etd_date_time_offset,shift_berth_hours,cargo_load,cargo_disch,teu_full,teu_empty,bilge_removed,garbage_removed,garbage_remvl_reqstd,garbage_remvl_cmplsry,fw_supply,cy_crew_signed_on,cy_crew_signed_off,cy_doctors_visit,cy_mail_received_ref_no,cy_lub_oil_sample_landed,cy_checkd_for_stowaways,cy_stowaways_on_board,cy_dep_gm_mtr,cy_requisitions_received,distance_to_next_pilot,tug_sailing_transit,steaming_time_me_rsdl_vls,steaming_time_me_rsdl_hs,steaming_time_me_rsdl_uls,steaming_time_me_dstlt_vls,steaming_time_me_dstlt_uls,steaming_time_me_tnktnr_dstlt_vls,steaming_time_me_mdo,steaming_time_aux_1,steaming_time_aux_2,steaming_time_aux_3,steaming_time_aux_4,steaming_time_aux_5,steaming_time_sh_gen,steaming_time_tg,fuel_me_rsdl_vls,fuel_me_rsdl_hs,fuel_me_rsdl_uls,fuel_me_dstlt_vls,fuel_me_dstlt_uls,fuel_me_mdo,fuel_me_tnktnr_dstlt_vls,fuel_aux_rsdl_vls,fuel_aux_rsdl_hs,fuel_aux_rsdl_uls,fuel_aux_dstlt_vls,fuel_aux_dstlt_uls,fuel_aux_tnktnr_dstlt_vls,fuel_aux_mdo,fuel_boiler_rsdl_vls,fuel_boiler_rsdl_hs,fuel_boiler_rsdl_uls,fuel_boiler_dstlt_vls,fuel_boiler_dstlt_uls,fuel_boiler_tnktnr_dstlt_vls,fuel_boiler_mdo,power_kw,steaming_load_kw_aux_1,steaming_load_kw_aux_2,steaming_load_kw_aux_3,steaming_load_kw_aux_4,steaming_load_kw_aux_5,steaming_load_kw_sh_gen,steaming_load_kw_tg,deck_last_change_user,engine_last_change_user,deck_part_is_complete,engine_part_is_complete,scavenge_pressure,seca_entry_time,seca_entry_lat,seca_entry_long,seca_exit_time,seca_exit_lat,seca_exit_long,rob_fresh_water,manvrng_miles_by_gps,manvrng_miles_by_speed_log,tanktainer_transfd_quantity,pilot_taken,date_time_start_transit,date_time_start_transit_offset,date_time_end_transit,date_time_end_transit_offset,ballast,tanktainer_number,steaming_kwhr_total,cy_others,rob_fo_sludge,rob_lo_sludge,rob_bilge,sludge_removed_fo,sludge_removed_lo,sea_state,cy_lub_added_to_system_me_cc,cy_lub_added_to_system_ae_cc,cy_lub_added_to_thrusters,cy_me_lo_purifier_in_use,cy_ballast,cy_bending_moment,cy_shearing_force,cy_tortion_moment,cy_supdt_auditor_signed_on,cy_supdt_auditor_signed_off,cy_cash_received,cy_lub_oil_received_me_cyl,cy_lub_oil_received_me_cc,cy_lub_oil_received_ae_cc,cy_me_under_piston_temp,cy_mail_received,wind_direction_port_stbd,sea_direction_port_stbd,time_pilot_onboard,grades_rob,so_2_co_2_ratio,bunker_order,remarks,bdn_number,fuel_type,carbon_factor,sulphur_content_pc,quantity,port_delivery,product_quality,tanktainer_number_1,supplier,delivery,volume_lt,density,viscosity,rob_dstlt_uls,rob_dstlt_vls,rob_rsdl_mdo,rob_tnktnr_dstlt_vls,rob_rsdl_vls,rob_rsdl_hs,rob_rsdl_uls,has_cargo,steaming_time_me_hs,steaming_time_me_ls,steaming_time_me_mgo,steaming_time_me_mgo_ls,fuel_me_hs,fuel_me_ls,fuel_me_mgo,fuel_me_mgo_ls,fuel_aux_hs,fuel_aux_ls,fuel_aux_mgo,fuel_aux_mgo_ls,fuel_boiler_hs,fuel_boiler_ls,fuel_boiler_mgo,fuel_boiler_mgo_ls,rob_fuel_hs_fo,rob_fuel_ls_fo,rob_fuel_mdo,rob_fuel_mgo,rob_fuel_mgo_ls,rob_fuel_tanktainer_mgo,eca_miles,eca_time,egcs_dry_waste_removed,egcs_running_time,egcs_wet_slurry_removed,egcs_open_loop_running_time,egcs_closed_loop_running_time,voyage_order,voyage_code,eca,eu,sea_time,eta_country_code,port_country_code,check_eta_code,check_port_code,status_temp_eu,fuel_hs,fuel_ls,fuel_mdo,fuel_mgo,fuel_mgo_ls,cargo_transport_work,teu_transport_work,eeoi_voyage_no,cargo_total_old,draft,fo_per_24_hrs,sfoc,cy_oil_gm_hr,scoc,voyage_name,total_fo,total_co_2,eeoi,voy_condition,same_date,time_since_last_report,wind_direction_360,ref_power,ref_fuel,fuel_loss,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_fo_corrected,propulsive_eff,speed_performance,pi,me_con,ae_con,bl_con,t_con,hs,ls,mdo,mgo,mgo_ls,t_co_2,ae_t_steaming,ae_power,trim,distance_covered,updated_date,hyd_slip_sog,hyd_slip_stw,fuel_rsdl_hs,fuel_rsdl_vls,fuel_rsdl_uls,fuel_dstlt_vls,fuel_dstlt_uls,fuel_tnktnr_dstlt_vls,rsdl_hs,rsdl_vls,rsdl_uls,dstlt_vls,dstlt_uls,tnktnr_dstlt_vls,fuel_m_e_lng,fuel_aux_lng,fuel_boiler_lng,rob_rsdl_lng,sulphur_content_pc_main,quantity_main,port_delivery_main,product_quality_main,delivery_main,bdn_number_main,fo_nor_sog,fo_nor_stw,created_at,updated_at,created_by_id,updated_by_id,rob_lng,sludge_rob,garbage_cat_a_plastic_removed,garbage_cat_b_organic_removed,garbage_cat_c_domestic_removed,garbage_cat_e_ashes_removed,rob_garbage_cat_a_plastic,rob_garbage_cat_b_organic,rob_garbage_cat_c_domestic,rob_garbage_cat_e_ashes,qty_sludge_disposed,steaming_time_m_e_lng,reefer_power_consumption,wind_direction_side,sea_direction_side,tot_sludge_removed
6819796,,,,,,,,,,,9235581,MSC ADITI,ADIT,5345909,,2024-03-26 00:00:00,2024-03-26 07:00:00,UTC+07:00,COSP,DRIFTING,2036N,10654E,20.6,106.9,2.2,6079.2,1.8,1.8,,16.0,,,,,330.0,8.0,8.2,6.5,25768.0,178.0,0.3,330.0,961.0,,,,CNYTN,2024-03-28 14:00:00,,YANTIAN,,,,,9.7,,,,,0.0,1.0,21470560.0,VNHPH,HAIPHONG,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2.5,2.3,,,,,2.2,,,,,,,0.79,,,,,,,0.2,,,,,,,430.0,,435.0,430.0,,,,,,,,0.44,,,,,,,94.0,24.0,24.0,,,,,,,5038.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,,271.9,492.57,1307.93,,,,0.0,0.0,,2.2,0.0,0.0,0.0,0.79,0.0,0.0,,0.2,0.0,0.0,,1307.93,492.57,,,,271.9,,,,2.5,,0.0,2.5,977.0,VNHPH-CNYTN,N,N,,CN,VN,,,,3.1900000000000004,0.0,,0.0,,,,977.0,,7.35,29.333333333333336,,,,,,9.93366,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,9.93366,,,1.7,24.0,,,,3.1900000000000004,,,,,,3.19,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,30P,30P,
6819797,,,,,,,,,,,9235581,MSC ADITI,ADIT,5345918,,2024-03-26 05:00:00,2024-03-26 12:00:00,UTC+07:00,Noon,AT SEA,1950N,10725E,19.83333333333333,107.41666666666669,4.4,6079.2,3.5,3.5,55.0,,15.14,15.71,65.4,0.5,330.0,8.0,8.2,6.5,25768.0,147.0,0.3,330.0,578.0,25.0,28.0,53.0,CNYTN,2024-03-28 14:00:00,,YANTIAN,0.0,5.0,,,9.6,,,,,0.0,1.0,21484300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,5.0,,,,,,,,4.4,,,,,,,1.2,,,,,,,0.39,,,,,,5917.0,980.0,,,,,,,,,,,0.13,,,,,,,93.0,,,,,,,,,5038.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,271.9,492.57,1301.94,,,,0.0,0.0,,4.4,0.0,0.0,0.0,1.2,0.0,0.0,,0.39,0.0,0.0,,1301.94,492.57,,,,271.9,0.0,0.0,,5.0,,0.0,5.0,977.0,VNHPH-CNYTN,N,N,,CN,VN,,,,5.99,0.0,,0.0,,334356.0,31790.0,977.0,,7.35,30.171428571428574,212.4628793548855,,,,,18.65286,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,18.65286,,,1.7,55.0,,,,5.99,,,,,,5.99,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,30P,30P,
6819798,,,,,,,,,,,9235581,MSC ADITI,ADIT,5348016,,2024-03-27 04:00:00,2024-03-27 12:00:00,UTC+08:00,Noon,AT SEA,2014N,11031E,20.23333333333333,110.51666666666668,9.2,6079.2,19.2,19.2,208.0,,10.31,10.83,0.0,0.0,20.0,7.0,8.2,6.5,25768.0,92.0,0.2,20.0,578.0,24.0,28.0,198.0,CNYTN,2024-03-28 14:00:00,,YANTIAN,1.0,23.0,,,11.1,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,,,,,,23.0,,,,,,,,9.2,,,,,,,5.5,,,,,,,1.8,,,,,,1949.0,1010.0,,,,,,,,,,,0.09,,,,,,,88.0,,,,,,,,,5038.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,271.9,492.57,1285.44,,,,0.0,0.0,,9.2,0.0,0.0,0.0,5.5,0.0,0.0,,1.8,0.0,0.0,,1285.44,492.57,,,,271.9,122.0,18.1,,23.0,,4.2,18.8,977.0,VNHPH-CNYTN,Y,N,,CN,VN,,,,16.5,0.0,,0.0,,1264473.6,120224.0,977.0,,7.35,11.5,245.85257396955703,,,,,51.381,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,51.381,,,1.7,208.0,,,,16.5,,,,,,16.5,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,20S,20S,
6819799,,,,,,,,,,,9235581,MSC ADITI,ADIT,5349879,,2024-03-28 04:00:00,2024-03-28 12:00:00,UTC+08:00,Noon,AT SEA,2206N,11433E,22.1,114.55,14.7,6079.2,24.0,24.0,265.0,,10.58,11.04,0.0,0.0,140.0,6.0,8.2,6.5,25768.0,348.0,0.2,140.0,578.0,24.0,28.0,254.0,CNYTN,2024-03-28 14:00:00,,YANTIAN,0.0,24.0,,,11.5,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,24.0,,1.2,,,,,,14.7,,,,,,,5.8,,,,,,,1.9,,,,,,2995.0,980.0,,440.0,,,,,,,,,0.13,,,,,,,81.0,,,,,,,,,5038.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,271.9,492.57,1263.04,,,,0.0,0.0,,14.7,0.0,0.0,0.0,5.8,0.0,0.0,,1.9,0.0,0.0,,1263.04,492.57,,,,271.9,108.0,10.0,,24.0,,12.8,11.2,977.0,VNHPH-CNYTN,Y,N,,CN,VN,,,,22.4,0.0,,0.0,,1610988.0,153170.0,977.0,,7.35,14.7,204.5075125208681,,,,,69.75359999999999,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,69.75359999999999,,,1.7,265.0,,,,22.4,,,,,,22.4,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,140S,140S,
6819800,,,,,,,,,,,9235581,MSC ADITI,ADIT,5349887,,2024-03-28 05:00:00,2024-03-28 13:00:00,UTC+08:00,EOSP,AT SEA,2217N,11431E,22.28333333333333,114.51666666666668,0.6,6079.2,1.0,1.0,11.0,,11.0,11.0,0.0,0.0,140.0,6.0,8.2,6.5,25768.0,350.0,0.2,140.0,578.0,24.0,28.0,11.0,,,,,0.0,1.0,,,,,,,,0.0,1.0,0.0,CNYTN,YANTIAN,,,,,,,,,2024-03-28 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,1.0,,1.0,,,,,,0.6,,,,,,,0.27,,,,,,,0.08,,,,,,2898.0,475.0,,495.0,,,,,,,,,0.1,,,,,,,80.0,,,,,,,,,5038.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,271.9,492.57,1262.09,,,1.0,0.0,0.0,,0.6,0.0,0.0,0.0,0.27,0.0,0.0,,0.08,0.0,0.0,,1262.09,492.57,,,,271.9,11.0,1.0,,1.0,,0.0,1.0,977.0,VNHPH-CNYTN,Y,N,,CN,VN,,,,0.95,0.0,,0.0,,66871.2,6358.0,977.0,,7.35,14.4,207.0393374741201,,,,,2.9583,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.9583,,,1.7,11.0,,,,0.95,,,,,,0.95,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,140S,140S,
6819801,,,,,,,,,,,9235581,MSC ADITI,ADIT,5350442,,2024-03-28 08:12:00,2024-03-28 16:12:00,UTC+08:00,Berthing,DRIFTING,2217N,,22.28333333333333,,1.5,6079.2,2.3,2.3,,,,,,,,,8.2,6.5,25768.0,,,,578.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,CNYTN,YANTIAN,,,,,,,,,,,,,2.3,,,2024-03-29 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,3.2,2.4,,,,,1.5,,,,,,,1.0,,,,,,,0.25,,,,,,,400.0,,395.0,410.0,,,,,,,,,,,,,,,80.0,27.0,27.0,,,,,,,5038.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,271.9,492.57,1259.34,,,,0.0,0.0,,1.5,0.0,0.0,0.0,1.0,0.0,0.0,,0.25,0.0,0.0,,1259.34,492.57,,,,271.9,,,,3.2,,0.0,3.2,977.0,VNHPH-CNYTN,N,N,,CN,VN,,,,2.75,0.0,,0.0,,,,977.0,,7.35,15.652173913043478,,,,,,8.5635,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,8.5635,,,1.7,27.0,,,,2.75,,,,,,2.75,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6819802,,,,,,,,,,,9235581,MSC ADITI,ADIT,5351795,,2024-03-28 19:54:00,2024-03-29 03:54:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,1346.2,,,,,,,,,,,8.2,4.5,21914.0,,,,578.0,,,,CNFOC,2024-03-30 08:00:00,,FUZHOU,,,,,,,,,,0.0,0.0,21532829.0,CNYTN,YANTIAN,,,,,,,,,,,,,,,,,,,,,71.0,0.0,0.0,,,,130.0,,,,,,,,,,,,,,,,,,,1.0,,0.8,11.7,,,,,,,,,,,,2.3,,,,,,,0.93,,,,,,,400.0,,395.0,980.0,,,,,,,,,,,,,,,223.0,,,,,,,,,5795.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,271.9,492.57,1256.11,,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,0.0,,0.93,0.0,0.0,,1256.11,492.57,,,,271.9,,,0.0,11.7,0.0,0.0,11.7,978.0,CNYTN-CNFOC,N,N,,CN,CN,,,,,0.0,,0.0,,,,977.0,,6.35,,,,,,,10.05822,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,10.05822,,,3.7,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.5,0.01,0.5,0.0,,,,,,0.0
6819803,,,,,,,,,,,9235581,MSC ADITI,ADIT,5351797,,2024-03-28 21:30:00,2024-03-29 05:30:00,UTC+08:00,COSP,DRIFTING,2229N,11427E,22.48333333333333,114.45,1.3,1346.2,1.2,1.2,,9.0,,,,,330.0,6.0,8.2,4.5,21914.0,175.0,0.2,330.0,578.0,,,,CNFOC,2024-03-30 08:00:00,,FUZHOU,,,,,14.8,,,,,0.0,0.0,21536180.0,CNYTN,YANTIAN,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,1.6,1.6,,,,,1.3,,,,,,,0.5,,,,,,,0.13,,,,,,,400.0,,410.0,405.0,,,,,,,,0.26,,,,,,,222.0,15.0,15.0,,,,,,,5795.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,271.9,492.57,1254.18,,,,0.0,0.0,,1.3,0.0,0.0,0.0,0.5,0.0,0.0,,0.13,0.0,0.0,,1254.18,492.57,,,,271.9,,,,1.6,,0.0,1.6,978.0,CNYTN-CNFOC,N,N,,CN,CN,,,,1.93,0.0,,0.0,,,,978.0,,6.35,26.000000000000004,,,,,,6.01002,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.01002,,,3.7,15.0,,,,1.93,,,,,,1.93,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,30P,30P,
6819804,,,,,,,,,,,9235581,MSC ADITI,ADIT,5351804,,2024-03-29 04:00:00,2024-03-29 12:00:00,UTC+08:00,Noon,AT SEA,2224N,11603E,22.4,116.05,8.0,1346.2,6.5,6.5,99.0,,14.77,15.23,63.97,0.3,270.0,5.0,8.2,4.5,21914.0,64.0,0.2,270.0,71.0,24.0,28.0,96.0,CNFOC,2024-03-30 08:00:00,,FUZHOU,0.0,6.5,,,14.7,,,,,0.0,0.0,21561130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,6.5,,,,,8.0,,,,,,,1.6,,,,,,,0.51,,,,,,5242.0,,,,1010.0,,,,,,,,0.22,,,,,,,220.0,,,,,,,,,5795.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,271.9,492.57,1244.07,,,,0.0,0.0,,8.0,0.0,0.0,0.0,1.6,0.0,0.0,,0.51,0.0,0.0,,1244.07,492.57,,,,271.9,56.0,3.8,,6.5,,5.0,1.5,978.0,CNYTN-CNFOC,Y,N,,CN,CN,,,,10.11,0.0,,0.0,,133273.80000000002,7029.0,978.0,,6.35,29.53846153846154,234.7900096850879,,,,,31.48254,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,31.48254,,,3.7,99.0,,,,10.11,,,,,,10.11,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,90P,90P,
6819805,,,,,,,,,,,9235581,MSC ADITI,ADIT,5353639,,2024-03-29 22:42:00,2024-03-30 06:42:00,UTC+08:00,EOSP,AT SEA,2510N,11945E,25.166666666666668,119.75,21.0,1346.2,18.7,18.7,279.0,,14.17,14.92,66.31,5.8,330.0,10.0,8.2,4.5,21914.0,312.0,0.3,330.0,71.0,22.0,28.0,265.0,,,,,0.0,18.7,,,,,,,,0.0,0.0,21635540.0,CNFOC,FUZHOU,,,,,,,,,2024-03-30 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.7,0.0,,,,,18.7,,,0.4,,,,,21.0,,,,,,,4.5,,,,,,,1.48,,,,,,4960.0,1010.0,,,540.0,,,,,,,,0.2,,,,,,,212.0,,,,,,,,,5795.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,,,271.9,492.57,1217.09,,,18.7,0.0,0.0,,21.0,0.0,0.0,0.0,4.5,0.0,0.0,,1.48,0.0,0.0,,1217.09,492.57,,,,271.9,8.0,0.7,,18.7,,16.8,1.9,978.0,CNYTN-CNFOC,Y,N,,CN,CN,,,,26.98,0.0,,0.0,,375589.8,19809.0,978.0,,6.35,26.95187165775401,226.41021217871312,,,,,84.01572,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,84.01572,,,3.7,279.0,,,,26.98,,,,,,26.98,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,30P,30P,
6819806,,,,,,,,,,,9235581,MSC ADITI,ADIT,5353643,,2024-03-30 01:54:00,2024-03-30 09:54:00,UTC+08:00,Berthing,DRIFTING,2510N,,25.166666666666668,,1.95,1346.2,2.1,2.1,,,,,,,,,8.2,4.5,21914.0,,,,71.0,,,,,,,,,,,,,,,,,0.0,0.0,21536300.0,CNFOC,FUZHOU,,,,,,,,,,,,,2.1,,,2024-03-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,3.2,3.1,,,,,1.95,,,,,,,0.95,,,,,,,0.25,,,,,,,410.0,,400.0,400.0,,,,,,,,,,,,,,,211.0,31.0,34.0,,,,,,,5795.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,271.9,492.57,1213.94,,,,0.0,0.0,,1.95,0.0,0.0,0.0,0.95,0.0,0.0,,0.25,0.0,0.0,,1213.94,492.57,,,,271.9,,,,3.2,,0.0,3.2,978.0,CNYTN-CNFOC,N,N,,CN,CN,,,,3.15,0.0,,0.0,,,,978.0,,6.35,22.285714285714285,,,,,,9.8091,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,9.8091,,,3.7,31.0,,,,3.15,,,,,,3.15,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6819807,,,,,,,,,,,9235581,MSC ADITI,ADIT,5353645,,2024-03-30 04:00:00,2024-03-30 12:00:00,UTC+08:00,Port Noon,IN PORT,,,,,0.0,1346.2,,,,0.0,,,,,,,,,,,,,71.0,26.0,28.0,,,,,,,,,,,,,,,0.0,0.0,21536300.0,CNFOC,FUZHOU,,,,,,,,,,,,,,,,2024-03-30 21:00:00,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,0.42,,,,,,,0.16,,,,,,,1010.0,,,,,,,,,,,,,,,,,,211.0,,,,,,,,,5795.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,271.9,492.57,1213.36,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.42,0.0,0.0,,0.16,0.0,0.0,,1213.36,492.57,,,,271.9,,,,2.1,,0.0,2.1,978.0,CNYTN-CNFOC,N,N,,CN,CN,,,,,0.0,,0.0,,,,978.0,,,,,,,,,1.80612,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.80612,,,,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
6819808,,,,,,,,,,,9235581,MSC ADITI,ADIT,5354766,,2024-03-30 12:24:00,2024-03-30 20:24:00,UTC+08:00,Sailing,IN PORT,,,,,0.0,18753.0,,,,,,,,,,,10.5,9.6,39052.0,,,,71.0,,,,CNSWA,2024-03-31 16:00:00,,SHANTOU,,,,,,,,,,0.0,4.0,21536300.0,CNFOC,FUZHOU,,,,,,,,,,,,,,,,,,,,,1165.0,2.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,8.4,,0.9,1.2,,,,,,,,,,,,1.85,,,,,,,0.67,,,,,,,990.0,,490.0,490.0,,,,,,,,,,,,,,,206.0,,,,,,,,,5982.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,271.9,492.57,1210.84,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.85,0.0,0.0,,0.67,0.0,0.0,,1210.84,492.57,,,,271.9,,,0.0,8.4,0.0,0.0,8.4,979.0,CNFOC-CNSWA,N,N,,CN,CN,,,,,0.0,,0.0,,,,978.0,,10.05,,,,,,,7.84728,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,7.84728,,,0.9,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.0,,,,,,0.0
6819809,,,,,,,,,,,9235581,MSC ADITI,ADIT,5354781,,2024-03-30 14:30:00,2024-03-30 22:30:00,UTC+08:00,COSP,DRIFTING,2516N,11941E,25.266666666666666,119.68333333333334,2.45,18753.0,1.7,1.7,,18.0,,,,,50.0,10.0,10.5,9.6,39052.0,111.0,0.5,50.0,71.0,,,,CNSWA,2024-03-31 16:00:00,,SHANTOU,,,,,13.2,,,,,0.0,4.0,0.0,CNFOC,FUZHOU,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,2.1,1.2,,,,,2.45,,,,,,,0.64,,,,,,,0.16,,,,,,,400.0,,395.0,405.0,,,,,,,,0.29,,,,,,,206.0,25.0,26.0,,,,,,,5982.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,271.9,492.57,1207.59,,,,0.0,0.0,,2.45,0.0,0.0,0.0,0.64,0.0,0.0,,0.16,0.0,0.0,,1207.59,492.57,,,,271.9,,,,2.1,,0.0,2.1,979.0,CNFOC-CNSWA,N,N,,CN,CN,,,,3.2500000000000004,0.0,,0.0,,,,979.0,,10.05,34.58823529411765,,,,,,10.120500000000002,,Laden,0,,,,,,,,,,,,,,,,,,,,,,,,,,10.120500000000002,,,0.9,25.0,,,,3.2500000000000004,,,,,,3.25,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50S,50S,
